 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 5.50000000e-01  5.49857883e-01  9.20122068e-07  9.20122068e+05  1.69251881e+01  7.79891774e+01  5.57429955e-02  3.40383867e+09 
 5.60000000e-01  5.59832338e-01  1.08551282e-06  1.08551282e+06  1.62373985e+01  7.86384048e+01  6.57121461e-02  3.81443557e+09 
 5.70000000e-01  5.69803563e-01  1.27181378e-06  1.27181378e+06  1.55524290e+01  7.91302328e+01  7.56773967e-02  4.24040326e+09 
 5.80000000e-01  5.79771420e-01  1.47992176e-06  1.47992176e+06  1.48767144e+01  7.94601381e+01  8.56385799e-02  4.67785418e+09 
 5.90000000e-01  5.89735799e-01  1.71054602e-06  1.71054602e+06  1.42158999e+01  7.96297830e+01  9.55955635e-02  5.12301560e+09 
 6.00000000e-01  5.99696620e-01  1.96421178e-06  1.96421178e+06  1.35746831e+01  7.96458713e+01  1.05548250e-01  5.57239095e+09 
 6.10000000e-01  6.09653827e-01  2.24127149e-06  2.24127149e+06  1.29567579e+01  7.95189034e+01  1.15496572e-01  6.02287653e+09 
 6.20000000e-01  6.19607390e-01  2.54192187e-06  2.54192187e+06  1.23648375e+01  7.92619575e+01  1.25440495e-01  6.47183197e+09 
 6.30000000e-01  6.29557300e-01  2.86622457e-06  2.86622457e+06  1.18007305e+01  7.88895881e+01  1.35380007e-01  6.91710830e+09 
 6.40000000e-01  6.39503565e-01  3.21412846e-06  3.21412846e+06  1.12654512e+01  7.84168944e+01  1.45315117e-01  7.35704097e+09 
 6.50000000e-01  6.49446206e-01  3.58549198e-06  3.58549198e+06  1.07593433e+01  7.78587821e+01  1.55245852e-01  7.79041665e+09 
 6.60000000e-01  6.59385257e-01  3.98010414e-06  3.98010414e+06  1.02822061e+01  7.72294182e+01  1.65172252e-01  8.21642293e+09 
 6.70000000e-01  6.69320757e-01  4.39770350e-06  4.39770350e+06  9.83341340e+00  7.65418589e+01  1.75094364e-01  8.63458869e+09 
 6.80000000e-01  6.79252752e-01  4.83799458e-06  4.83799458e+06  9.41202068e+00  7.58078283e+01  1.85012245e-01  9.04472175e+09 
 6.90000000e-01  6.89181292e-01  5.30066154e-06  5.30066154e+06  9.01685723e+00  7.50376159e+01  1.94925953e-01  9.44684846e+09 
 7.00000000e-01  6.99106425e-01  5.78537906e-06  5.78537906e+06  8.64660335e+00  7.42400661e+01  2.04835550e-01  9.84115844e+09 
 7.10000000e-01  7.09028203e-01  6.29182088e-06  6.29182088e+06  8.29985287e+00  7.34226316e+01  2.14741096e-01  1.02279562e+10 
 7.20000000e-01  7.18946675e-01  6.81966593e-06  6.81966593e+06  7.97516257e+00  7.25914719e+01  2.24642650e-01  1.06076202e+10 
 7.30000000e-01  7.28861890e-01  7.36860273e-06  7.36860273e+06  7.67109005e+00  7.17515756e+01  2.34540272e-01  1.09805700e+10 
 7.40000000e-01  7.38773893e-01  7.93833206e-06  7.93833206e+06  7.38622183e+00  7.09068963e+01  2.44434018e-01  1.13472403e+10 
 7.50000000e-01  7.48682728e-01  8.52856851e-06  8.52856851e+06  7.11919355e+00  7.00604895e+01  2.54323940e-01  1.17080609e+10 
 7.60000000e-01  7.58588439e-01  9.13904097e-06  9.13904097e+06  6.86870363e+00  6.92146463e+01  2.64210089e-01  1.20634428e+10 
 7.70000000e-01  7.68491063e-01  9.76949242e-06  9.76949242e+06  6.63352192e+00  6.83710170e+01  2.74092514e-01  1.24137686e+10 
 7.80000000e-01  7.78390639e-01  1.04196792e-05  1.04196792e+07  6.41249436e+00  6.75307241e+01  2.83971260e-01  1.27593863e+10 
 7.90000000e-01  7.88287202e-01  1.10893701e-05  1.10893701e+07  6.20454474e+00  6.66944628e+01  2.93846370e-01  1.31006057e+10 
 8.00000000e-01  7.98180788e-01  1.17783448e-05  1.17783448e+07  6.00867426e+00  6.58625881e+01  3.03717885e-01  1.34376980e+10 
 8.10000000e-01  8.08071427e-01  1.24863927e-05  1.24863927e+07  5.82395949e+00  6.50351901e+01  3.13585845e-01  1.37708959e+10 
 8.20000000e-01  8.17959151e-01  1.32133114e-05  1.32133114e+07  5.64954931e+00  6.42121583e+01  3.23450288e-01  1.41003953e+10 
 8.30000000e-01  8.27843991e-01  1.39589054e-05  1.39589054e+07  5.48465920e+00  6.33932116e+01  3.33311251e-01  1.44263576e+10 
 8.40000000e-01  8.37725976e-01  1.47229846e-05  1.47229846e+07  5.32857284e+00  6.25780097e+01  3.43168768e-01  1.47489124e+10 
 8.50000000e-01  8.47605135e-01  1.55053633e-05  1.55053633e+07  5.18063220e+00  6.17661258e+01  3.53022875e-01  1.50681613e+10 
 8.60000000e-01  8.57481495e-01  1.63058594e-05  1.63058594e+07  5.04023458e+00  6.09570926e+01  3.62873606e-01  1.53841801e+10 
 8.70000000e-01  8.67355085e-01  1.71242927e-05  1.71242927e+07  4.90682858e+00  6.01504275e+01  3.72720994e-01  1.56970224e+10 
 8.80000000e-01  8.77225931e-01  1.79604846e-05  1.79604846e+07  4.77990987e+00  5.93456511e+01  3.82565074e-01  1.60067225e+10 
 8.90000000e-01  8.87094063e-01  1.88142571e-05  1.88142571e+07  4.65901722e+00  5.85423009e+01  3.92405878e-01  1.63132982e+10 
 9.00000000e-01  8.96959506e-01  1.96854323e-05  1.96854323e+07  4.54372884e+00  5.77399417e+01  4.02243439e-01  1.66167529e+10 
 9.10000000e-01  9.06822289e-01  2.05738317e-05  2.05738317e+07  4.43365882e+00  5.69381731e+01  4.12077792e-01  1.69170789e+10 
 9.20000000e-01  9.16682440e-01  2.14792761e-05  2.14792761e+07  4.32845395e+00  5.61366351e+01  4.21908969e-01  1.72142583e+10 
 9.30000000e-01  9.26539986e-01  2.24015847e-05  2.24015847e+07  4.22779077e+00  5.53350112e+01  4.31737005e-01  1.75082659e+10 
 9.40000000e-01  9.36394955e-01  2.33405754e-05  2.33405754e+07  4.13137282e+00  5.45330304e+01  4.41561934e-01  1.77990703e+10 
 9.50000000e-01  9.46247376e-01  2.42960642e-05  2.42960642e+07  4.03892818e+00  5.37304680e+01  4.51383790e-01  1.80866352e+10 
 9.60000000e-01  9.56097277e-01  2.52678653e-05  2.52678653e+07  3.95020721e+00  5.29271452e+01  4.61202608e-01  1.83709212e+10 
 9.70000000e-01  9.65944688e-01  2.62557908e-05  2.62557908e+07  3.86498046e+00  5.21229285e+01  4.71018424e-01  1.86518862e+10 
 9.80000000e-01  9.75789638e-01  2.72596510e-05  2.72596510e+07  3.78303686e+00  5.13177280e+01  4.80831271e-01  1.89294868e+10 
 9.90000000e-01  9.85632156e-01  2.82792538e-05  2.82792538e+07  3.70418199e+00  5.05114957e+01  4.90641188e-01  1.92036789e+10 
 1.00000000e+00  9.95472273e-01  2.93144053e-05  2.93144053e+07  3.62823657e+00  4.97042234e+01  5.00448210e-01  1.94744181e+10 
 1.01000000e+00  1.00531002e+00  3.03649095e-05  3.03649095e+07  3.55503506e+00  4.88959406e+01  5.10252373e-01  1.97416604e+10 
 1.02000000e+00  1.01514542e+00  3.14305686e-05  3.14305686e+07  3.48442447e+00  4.80867119e+01  5.20053716e-01  2.00053628e+10 
 1.03000000e+00  1.02497852e+00  3.25111827e-05  3.25111827e+07  3.41626314e+00  4.72766346e+01  5.29852274e-01  2.02654831e+10 
 1.04000000e+00  1.03480933e+00  3.36065504e-05  3.36065504e+07  3.35041982e+00  4.64658367e+01  5.39648086e-01  2.05219805e+10 
 1.05000000e+00  1.04463790e+00  3.47164683e-05  3.47164683e+07  3.28677268e+00  4.56544737e+01  5.49441191e-01  2.07748159e+10 
 1.06000000e+00  1.05446426e+00  3.58407318e-05  3.58407318e+07  3.22520852e+00  4.48427272e+01  5.59231626e-01  2.10239514e+10 
 1.07000000e+00  1.06428842e+00  3.69791343e-05  3.69791343e+07  3.16562200e+00  4.40308017e+01  5.69019429e-01  2.12693510e+10 
 1.08000000e+00  1.07411044e+00  3.81314684e-05  3.81314684e+07  3.10791499e+00  4.32189233e+01  5.78804641e-01  2.15109804e+10 
 1.09000000e+00  1.08393034e+00  3.92975251e-05  3.92975251e+07  3.05199593e+00  4.24073368e+01  5.88587299e-01  2.17488066e+10 
 1.10000000e+00  1.09374815e+00  4.04770942e-05  4.04770942e+07  2.99777928e+00  4.15963043e+01  5.98367444e-01  2.19827985e+10 
 1.11000000e+00  1.10356391e+00  4.16699645e-05  4.16699645e+07  2.94518503e+00  4.07861029e+01  6.08145115e-01  2.22129263e+10 
 1.12000000e+00  1.11337764e+00  4.28759238e-05  4.28759238e+07  2.89413826e+00  3.99770234e+01  6.17920351e-01  2.24391614e+10 
 1.13000000e+00  1.12318939e+00  4.40947591e-05  4.40947591e+07  2.84456867e+00  3.91693678e+01  6.27693193e-01  2.26614766e+10 
 1.14000000e+00  1.13299918e+00  4.53262564e-05  4.53262564e+07  2.79641029e+00  3.83634485e+01  6.37463680e-01  2.28798456e+10 
 1.15000000e+00  1.14280705e+00  4.65702009e-05  4.65702009e+07  2.74960106e+00  3.75595863e+01  6.47231852e-01  2.30942431e+10 
 1.16000000e+00  1.15261302e+00  4.78263774e-05  4.78263774e+07  2.70408258e+00  3.67581095e+01  6.56997751e-01  2.33046443e+10 
 1.17000000e+00  1.16241715e+00  4.90945696e-05  4.90945696e+07  2.65979980e+00  3.59593517e+01  6.66761416e-01  2.35110250e+10 
 1.18000000e+00  1.17221945e+00  5.03745609e-05  5.03745609e+07  2.61670077e+00  3.51636516e+01  6.76522888e-01  2.37133612e+10 
 1.19000000e+00  1.18201996e+00  5.16661340e-05  5.16661340e+07  2.57473640e+00  3.43713511e+01  6.86282207e-01  2.39116288e+10 
 1.20000000e+00  1.19181872e+00  5.29690712e-05  5.29690712e+07  2.53386025e+00  3.35827946e+01  6.96039415e-01  2.41058036e+10 
 1.21000000e+00  1.20161575e+00  5.42831539e-05  5.42831539e+07  2.49402834e+00  3.27983279e+01  7.05794552e-01  2.42958611e+10 
 1.22000000e+00  1.21141110e+00  5.56081631e-05  5.56081631e+07  2.45519897e+00  3.20182970e+01  7.15547659e-01  2.44817756e+10 
 1.23000000e+00  1.22120479e+00  5.69438795e-05  5.69438795e+07  2.41733254e+00  3.12430479e+01  7.25298777e-01  2.46635210e+10 
 1.24000000e+00  1.23099686e+00  5.82900826e-05  5.82900826e+07  2.38039141e+00  3.04729252e+01  7.35047948e-01  2.48410694e+10 
 1.25000000e+00  1.24078735e+00  5.96465519e-05  5.96465519e+07  2.34433977e+00  2.97082714e+01  7.44795212e-01  2.50143918e+10 
 1.26000000e+00  1.25057629e+00  6.10130657e-05  6.10130657e+07  2.30914348e+00  2.89494266e+01  7.54540611e-01  2.51834570e+10 
 1.27000000e+00  1.26036371e+00  6.23894017e-05  6.23894017e+07  2.27477000e+00  2.81967275e+01  7.64284186e-01  2.53482319e+10 
 1.28000000e+00  1.27014964e+00  6.37753368e-05  6.37753368e+07  2.24118823e+00  2.74505071e+01  7.74025980e-01  2.55086809e+10 
 1.29000000e+00  1.27993413e+00  6.51706470e-05  6.51706470e+07  2.20836843e+00  2.67110936e+01  7.83766035e-01  2.56647656e+10 
 1.30000000e+00  1.28971721e+00  6.65751071e-05  6.65751071e+07  2.17628213e+00  2.59788108e+01  7.93504391e-01  2.58164445e+10 
 1.31000000e+00  1.29949891e+00  6.79884908e-05  6.79884908e+07  2.14490205e+00  2.52539768e+01  8.03241092e-01  2.59636727e+10 
 1.32000000e+00  1.30927926e+00  6.94105705e-05  6.94105705e+07  2.11420197e+00  2.45369040e+01  8.12976180e-01  2.61064016e+10 
 1.33000000e+00  1.31905831e+00  7.08411170e-05  7.08411170e+07  2.08415671e+00  2.38278986e+01  8.22709698e-01  2.62445782e+10 
 1.34000000e+00  1.32883608e+00  7.22798996e-05  7.22798996e+07  2.05474205e+00  2.31272603e+01  8.32441689e-01  2.63781454e+10 
