 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 6.20000000e-01  6.19728764e-01  1.75609259e-06  1.75609259e+06  1.77774461e+01  2.19540360e+01  1.81448809e-02  5.37967805e+10 
 6.30000000e-01  6.29676719e-01  2.09305874e-06  2.09305874e+06  1.75510312e+01  2.20589526e+01  2.80810943e-02  6.27038563e+10 
 6.40000000e-01  6.39615677e-01  2.48826559e-06  2.48826559e+06  1.72968770e+01  2.21603522e+01  3.80062835e-02  7.27895576e+10 
 6.50000000e-01  6.49544426e-01  2.94957744e-06  2.94957744e+06  1.70125805e+01  2.22549708e+01  4.79189600e-02  8.41109965e+10 
 6.60000000e-01  6.59461695e-01  3.48521284e-06  3.48521284e+06  1.66967247e+01  2.23396272e+01  5.78175683e-02  9.66996102e+10 
 6.70000000e-01  6.69366188e-01  4.10356324e-06  4.10356324e+06  1.63490056e+01  2.24113470e+01  6.77005206e-02  1.10555499e+11 
 6.80000000e-01  6.79256617e-01  4.81297609e-06  4.81297609e+06  1.59702684e+01  2.24674633e+01  7.75662373e-02  1.25643134e+11 
 6.90000000e-01  6.89131735e-01  5.62151316e-06  5.62151316e+06  1.55624535e+01  2.25056892e+01  8.74131930e-02  1.41889039e+11 
 7.00000000e-01  6.98990381e-01  6.53669875e-06  6.53669875e+06  1.51284665e+01  2.25241611e+01  9.72399644e-02  1.59181856e+11 
 7.10000000e-01  7.08831513e-01  7.56527449e-06  7.56527449e+06  1.46719904e+01  2.25214566e+01  1.07045276e-01  1.77374994e+11 
 7.20000000e-01  7.18654246e-01  8.71297808e-06  8.71297808e+06  1.41972648e+01  2.24965914e+01  1.16828044e-01  1.96291714e+11 
 7.30000000e-01  7.28457876e-01  9.98436138e-06  9.98436138e+06  1.37088559e+01  2.24489985e+01  1.26587408e-01  2.15732258e+11 
 7.40000000e-01  7.38241903e-01  1.13826598e-05  1.13826598e+07  1.32114366e+01  2.23784979e+01  1.36322756e-01  2.35482406e+11 
 7.50000000e-01  7.48006042e-01  1.29097199e-05  1.29097199e+07  1.27095919e+01  2.22852582e+01  1.46033742e-01  2.55322675e+11 
 7.60000000e-01  7.57750225e-01  1.45659878e-05  1.45659878e+07  1.22076599e+01  2.21697553e+01  1.55720282e-01  2.75037404e+11 
 7.70000000e-01  7.67474592e-01  1.63505541e-05  1.63505541e+07  1.17096113e+01  2.20327307e+01  1.65382552e-01  2.94423013e+11 
 7.80000000e-01  7.77179477e-01  1.82612485e-05  1.82612485e+07  1.12189683e+01  2.18751498e+01  1.75020963e-01  3.13294891e+11 
 7.90000000e-01  7.86865391e-01  2.02947741e-05  2.02947741e+07  1.07387588e+01  2.16981626e+01  1.84636143e-01  3.31492580e+11 
 8.00000000e-01  7.96532991e-01  2.24468691e-05  2.24468691e+07  1.02715013e+01  2.15030663e+01  1.94228901e-01  3.48883106e+11 
 8.10000000e-01  8.06183058e-01  2.47124842e-05  2.47124842e+07  9.81921337e+00  2.12912710e+01  2.03800194e-01  3.65362514e+11 
 8.20000000e-01  8.15816464e-01  2.70859650e-05  2.70859650e+07  9.38343949e+00  2.10642672e+01  2.13351095e-01  3.80855798e+11 
 8.30000000e-01  8.25434150e-01  2.95612296e-05  2.95612296e+07  8.96528994e+00  2.08235965e+01  2.22882757e-01  3.95315509e+11 
 8.40000000e-01  8.35037094e-01  3.21319345e-05  3.21319345e+07  8.56548782e+00  2.05708245e+01  2.32396382e-01  4.08719360e+11 
 8.50000000e-01  8.44626295e-01  3.47916233e-05  3.47916233e+07  8.18441928e+00  2.03075168e+01  2.41893196e-01  4.21067180e+11 
 8.60000000e-01  8.54202746e-01  3.75338558e-05  3.75338558e+07  7.82218401e+00  2.00352170e+01  2.51374418e-01  4.32377493e+11 
 8.70000000e-01  8.63767423e-01  4.03523154e-05  4.03523154e+07  7.47864389e+00  1.97554277e+01  2.60841246e-01  4.42684002e+11 
 8.80000000e-01  8.73321271e-01  4.32408952e-05  4.32408952e+07  7.15346797e+00  1.94695938e+01  2.70294836e-01  4.52032166e+11 
 8.90000000e-01  8.82865189e-01  4.61937630e-05  4.61937630e+07  6.84617133e+00  1.91790835e+01  2.79736295e-01  4.60476017e+11 
 9.00000000e-01  8.92400028e-01  4.92054098e-05  4.92054098e+07  6.55615831e+00  1.88851966e+01  2.89166665e-01  4.68075318e+11 
 9.10000000e-01  9.01926584e-01  5.22706804e-05  5.22706804e+07  6.28274594e+00  1.85891358e+01  2.98586925e-01  4.74893105e+11 
 9.20000000e-01  9.11445598e-01  5.53847910e-05  5.53847910e+07  6.02519334e+00  1.82920080e+01  3.07997979e-01  4.80993629e+11 
 9.30000000e-01  9.20957748e-01  5.85433342e-05  5.85433342e+07  5.78272382e+00  1.79948210e+01  3.17400663e-01  4.86440697e+11 
 9.40000000e-01  9.30463659e-01  6.17422755e-05  6.17422755e+07  5.55454311e+00  1.76984819e+01  3.26795741e-01  4.91296367e+11 
