 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 7.90000000e-01  7.87916133e-01  1.34918262e-05  1.34918262e+07  6.18740055e+00  6.59395495e+01  2.93385385e-01  1.57342950e+10 
 8.00000000e-01  7.97787365e-01  1.43255301e-05  1.43255301e+07  5.99440640e+00  6.51568612e+01  3.03230168e-01  1.61459651e+10 
 8.10000000e-01  8.07655031e-01  1.51823134e-05  1.51823134e+07  5.81223798e+00  6.43763579e+01  3.13070658e-01  1.65530955e+10 
 8.20000000e-01  8.17519171e-01  1.60619297e-05  1.60619297e+07  5.64005557e+00  6.35978028e+01  3.22906899e-01  1.69557943e+10 
 8.30000000e-01  8.27379821e-01  1.69641355e-05  1.69641355e+07  5.47709131e+00  6.28208694e+01  3.32738937e-01  1.73541400e+10 
 8.40000000e-01  8.37237020e-01  1.78886892e-05  1.78886892e+07  5.32264492e+00  6.20451890e+01  3.42566818e-01  1.77481849e+10 
 8.50000000e-01  8.47090805e-01  1.88353504e-05  1.88353504e+07  5.17607809e+00  6.12703752e+01  3.52390587e-01  1.81379589e+10 
 8.60000000e-01  8.56941212e-01  1.98038784e-05  1.98038784e+07  5.03680909e+00  6.04960430e+01  3.62210288e-01  1.85234725e+10 
 8.70000000e-01  8.66788279e-01  2.07940324e-05  2.07940324e+07  4.90430773e+00  5.97218228e+01  3.72025967e-01  1.89047204e+10 
 8.80000000e-01  8.76632042e-01  2.18055702e-05  2.18055702e+07  4.77809061e+00  5.89473711e+01  3.81837668e-01  1.92816837e+10 
 8.90000000e-01  8.86472541e-01  2.28382481e-05  2.28382481e+07  4.65771682e+00  5.81723778e+01  3.91645438e-01  1.96543334e+10 
 9.00000000e-01  8.96309813e-01  2.38918204e-05  2.38918204e+07  4.54278389e+00  5.73965710e+01  4.01449323e-01  2.00226320e+10 
 9.10000000e-01  9.06143895e-01  2.49660394e-05  2.49660394e+07  4.43292417e+00  5.66197206e+01  4.11249368e-01  2.03865358e+10 
 9.20000000e-01  9.15974828e-01  2.60606549e-05  2.60606549e+07  4.32780148e+00  5.58416389e+01  4.21045621e-01  2.07459966e+10 
 9.30000000e-01  9.25802649e-01  2.71754142e-05  2.71754142e+07  4.22710810e+00  5.50621816e+01  4.30838129e-01  2.11009634e+10 
 9.40000000e-01  9.35627398e-01  2.83100623e-05  2.83100623e+07  4.13056209e+00  5.42812473e+01  4.40626939e-01  2.14513834e+10 
 9.50000000e-01  9.45449115e-01  2.94643415e-05  2.94643415e+07  4.03790474e+00  5.34987754e+01  4.50412100e-01  2.17972032e+10 
 9.60000000e-01  9.55267840e-01  3.06379917e-05  3.06379917e+07  3.94889843e+00  5.27147453e+01  4.60193661e-01  2.21383698e+10 
 9.70000000e-01  9.65083613e-01  3.18307504e-05  3.18307504e+07  3.86332463e+00  5.19291741e+01  4.69971670e-01  2.24748313e+10 
 9.80000000e-01  9.74896476e-01  3.30423530e-05  3.30423530e+07  3.78098203e+00  5.11421138e+01  4.79746177e-01  2.28065372e+10 
 9.90000000e-01  9.84706470e-01  3.42725326e-05  3.42725326e+07  3.70168501e+00  5.03536496e+01  4.89517232e-01  2.31334394e+10 
 1.00000000e+00  9.94513636e-01  3.55210205e-05  3.55210205e+07  3.62526215e+00  4.95638968e+01  4.99284885e-01  2.34554920e+10 
 1.01000000e+00  1.00431802e+00  3.67875460e-05  3.67875460e+07  3.55155491e+00  4.87729988e+01  5.09049187e-01  2.37726520e+10 
 1.02000000e+00  1.01411965e+00  3.80718367e-05  3.80718367e+07  3.48041649e+00  4.79811242e+01  5.18810189e-01  2.40848792e+10 
 1.03000000e+00  1.02391859e+00  3.93736191e-05  3.93736191e+07  3.41171075e+00  4.71884646e+01  5.28567941e-01  2.43921364e+10 
 1.04000000e+00  1.03371486e+00  4.06926180e-05  4.06926180e+07  3.34531128e+00  4.63952324e+01  5.38322496e-01  2.46943893e+10 
 1.05000000e+00  1.04350852e+00  4.20285573e-05  4.20285573e+07  3.28110052e+00  4.56016581e+01  5.48073904e-01  2.49916068e+10 
 1.06000000e+00  1.05329961e+00  4.33811599e-05  4.33811599e+07  3.21896903e+00  4.48079888e+01  5.57822218e-01  2.52837607e+10 
 1.07000000e+00  1.06308816e+00  4.47501480e-05  4.47501480e+07  3.15881474e+00  4.40144856e+01  5.67567490e-01  2.55708256e+10 
 1.08000000e+00  1.07287423e+00  4.61352429e-05  4.61352429e+07  3.10054237e+00  4.32214219e+01  5.77309772e-01  2.58527788e+10 
 1.09000000e+00  1.08265785e+00  4.75361657e-05  4.75361657e+07  3.04406286e+00  4.24290819e+01  5.87049115e-01  2.61296003e+10 
 1.10000000e+00  1.09243907e+00  4.89526372e-05  4.89526372e+07  2.98929282e+00  4.16377583e+01  5.96785573e-01  2.64012725e+10 
 1.11000000e+00  1.10221793e+00  5.03843779e-05  5.03843779e+07  2.93615411e+00  4.08477512e+01  6.06519196e-01  2.66677799e+10 
 1.12000000e+00  1.11199448e+00  5.18311082e-05  5.18311082e+07  2.88457341e+00  4.00593668e+01  6.16250039e-01  2.69291092e+10 
 1.13000000e+00  1.12176875e+00  5.32925488e-05  5.32925488e+07  2.83448182e+00  3.92729152e+01  6.25978151e-01  2.71852487e+10 
 1.14000000e+00  1.13154080e+00  5.47684202e-05  5.47684202e+07  2.78581454e+00  3.84887103e+01  6.35703587e-01  2.74361884e+10 
 1.15000000e+00  1.14131066e+00  5.62584436e-05  5.62584436e+07  2.73851052e+00  3.77070675e+01  6.45426398e-01  2.76819194e+10 
 1.16000000e+00  1.15107838e+00  5.77623402e-05  5.77623402e+07  2.69251223e+00  3.69283037e+01  6.55146636e-01  2.79224341e+10 
 1.17000000e+00  1.16084399e+00  5.92798319e-05  5.92798319e+07  2.64776535e+00  3.61527352e+01  6.64864352e-01  2.81577255e+10 
 1.18000000e+00  1.17060755e+00  6.08106408e-05  6.08106408e+07  2.60421855e+00  3.53806779e+01  6.74579600e-01  2.83877872e+10 
 1.19000000e+00  1.18036910e+00  6.23544898e-05  6.23544898e+07  2.56182325e+00  3.46124458e+01  6.84292430e-01  2.86126131e+10 
 1.20000000e+00  1.19012867e+00  6.39111023e-05  6.39111023e+07  2.52053348e+00  3.38483503e+01  6.94002895e-01  2.88321969e+10 
 1.21000000e+00  1.19988632e+00  6.54802023e-05  6.54802023e+07  2.48030562e+00  3.30886998e+01  7.03711045e-01  2.90465322e+10 
 1.22000000e+00  1.20964208e+00  6.70615144e-05  6.70615144e+07  2.44109829e+00  3.23337988e+01  7.13416933e-01  2.92556118e+10 
 1.23000000e+00  1.21939600e+00  6.86547637e-05  6.86547637e+07  2.40287218e+00  3.15839477e+01  7.23120609e-01  2.94594277e+10 
 1.24000000e+00  1.22914811e+00  7.02596762e-05  7.02596762e+07  2.36558988e+00  3.08394418e+01  7.32822126e-01  2.96579707e+10 
 1.25000000e+00  1.23889847e+00  7.18759783e-05  7.18759783e+07  2.32921579e+00  3.01005714e+01  7.42521533e-01  2.98512300e+10 
 1.26000000e+00  1.24864711e+00  7.35033969e-05  7.35033969e+07  2.29371598e+00  2.93676210e+01  7.52218881e-01  3.00391929e+10 
 1.27000000e+00  1.25839407e+00  7.51416595e-05  7.51416595e+07  2.25905807e+00  2.86408693e+01  7.61914223e-01  3.02218447e+10 
 1.28000000e+00  1.26813940e+00  7.67904941e-05  7.67904941e+07  2.22521114e+00  2.79205885e+01  7.71607608e-01  3.03991682e+10 
 1.29000000e+00  1.27788314e+00  7.84496288e-05  7.84496288e+07  2.19214563e+00  2.72070445e+01  7.81299087e-01  3.05711434e+10 
 1.30000000e+00  1.28762533e+00  8.01187923e-05  8.01187923e+07  2.15983324e+00  2.65004963e+01  7.90988710e-01  3.07377469e+10 
