 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 7.20000000e-01  7.15308930e-01  3.03719532e-05  3.03719532e+07  1.09455811e+01  1.56371952e+01  1.31958317e-01  5.01336297e+11 
 7.30000000e-01  7.24814794e-01  3.35712015e-05  3.35712015e+07  1.03961813e+01  1.54953947e+01  1.41353603e-01  5.23238439e+11 
 7.40000000e-01  7.34298865e-01  3.69115374e-05  3.69115374e+07  9.87773007e+00  1.53473710e+01  1.50722247e-01  5.43555852e+11 
 7.50000000e-01  7.43762616e-01  4.03834435e-05  4.03834435e+07  9.38985184e+00  1.51938518e+01  1.60066049e-01  5.62304116e+11 
 7.60000000e-01  7.53207495e-01  4.39775251e-05  4.39775251e+07  8.93176824e+00  1.50355518e+01  1.69386788e-01  5.79527300e+11 
 7.70000000e-01  7.62634913e-01  4.76846662e-05  4.76846662e+07  8.50240567e+00  1.48731646e+01  1.78686190e-01  5.95290714e+11 
 7.80000000e-01  7.72046215e-01  5.14961437e-05  5.14961437e+07  8.10048359e+00  1.47073517e+01  1.87965907e-01  6.09674453e+11 
 7.90000000e-01  7.81442676e-01  5.54037045e-05  5.54037045e+07  7.72459515e+00  1.45387483e+01  1.97227500e-01  6.22767906e+11 
 8.00000000e-01  7.90825492e-01  5.93996145e-05  5.93996145e+07  7.37326069e+00  1.43679497e+01  2.06472434e-01  6.34665252e+11 
 8.10000000e-01  8.00195773e-01  6.34766807e-05  6.34766807e+07  7.04497420e+00  1.41955092e+01  2.15702069e-01  6.45461895e+11 
 8.20000000e-01  8.09554545e-01  6.76282553e-05  6.76282553e+07  6.73823897e+00  1.40219372e+01  2.24917664e-01  6.55251763e+11 
 8.30000000e-01  8.18902754e-01  7.18482253e-05  7.18482253e+07  6.45159321e+00  1.38477006e+01  2.34120376e-01  6.64125333e+11 
 8.40000000e-01  8.28241264e-01  7.61309919e-05  7.61309919e+07  6.18362823e+00  1.36732228e+01  2.43311265e-01  6.72168289e+11 
 8.50000000e-01  8.37570864e-01  8.04714433e-05  8.04714433e+07  5.93300072e+00  1.34988842e+01  2.52491297e-01  6.79460662e+11 
 8.60000000e-01  8.46892273e-01  8.48649229e-05  8.48649229e+07  5.69844028e+00  1.33250239e+01  2.61661354e-01  6.86076378e+11 
 8.70000000e-01  8.56206146e-01  8.93071952e-05  8.93071952e+07  5.47875355e+00  1.31519416e+01  2.70822238e-01  6.92083093e+11 
 8.80000000e-01  8.65513078e-01  9.37944117e-05  9.37944117e+07  5.27282545e+00  1.29798995e+01  2.79974677e-01  6.97542259e+11 
 8.90000000e-01  8.74813608e-01  9.83230760e-05  9.83230760e+07  5.07961863e+00  1.28091254e+01  2.89119332e-01  7.02509331e+11 
 9.00000000e-01  8.84108226e-01  1.02890012e-04  1.02890012e+08  4.89817141e+00  1.26398144e+01  2.98256805e-01  7.07034093e+11 
 9.10000000e-01  8.93397380e-01  1.07492331e-04  1.07492331e+08  4.72759473e+00  1.24721327e+01  3.07387642e-01  7.11161043e+11 
 9.20000000e-01  9.02681474e-01  1.12127405e-04  1.12127405e+08  4.56706852e+00  1.23062194e+01  3.16512340e-01  7.14929807e+11 
 9.30000000e-01  9.11960879e-01  1.16792838e-04  1.16792838e+08  4.41583769e+00  1.21421896e+01  3.25631353e-01  7.18375573e+11 
 9.40000000e-01  9.21235933e-01  1.21486443e-04  1.21486443e+08  4.27320789e+00  1.19801367e+01  3.34745094e-01  7.21529516e+11 
 9.50000000e-01  9.30506945e-01  1.26206218e-04  1.26206218e+08  4.13854130e+00  1.18201351e+01  3.43853943e-01  7.24419204e+11 
 9.60000000e-01  9.39774198e-01  1.30950329e-04  1.30950329e+08  4.01125240e+00  1.16622422e+01  3.52958246e-01  7.27068992e+11 
 9.70000000e-01  9.49037953e-01  1.35717088e-04  1.35717088e+08  3.89080399e+00  1.15065003e+01  3.62058322e-01  7.29500373e+11 
 9.80000000e-01  9.58298450e-01  1.40504940e-04  1.40504940e+08  3.77670327e+00  1.13529392e+01  3.71154466e-01  7.31732315e+11 
 9.90000000e-01  9.67555911e-01  1.45312451e-04  1.45312451e+08  3.66849822e+00  1.12015772e+01  3.80246949e-01  7.33781554e+11 
 1.00000000e+00  9.76810541e-01  1.50138288e-04  1.50138288e+08  3.56577419e+00  1.10524229e+01  3.89336023e-01  7.35662872e+11 
 1.01000000e+00  9.86062531e-01  1.54981215e-04  1.54981215e+08  3.46815067e+00  1.09054767e+01  3.98421922e-01  7.37389329e+11 
 1.02000000e+00  9.95312060e-01  1.59840081e-04  1.59840081e+08  3.37527841e+00  1.07607323e+01  4.07504864e-01  7.38972486e+11 
 1.03000000e+00  1.00455929e+00  1.64713810e-04  1.64713810e+08  3.28683666e+00  1.06181770e+01  4.16585051e-01  7.40422590e+11 
 1.04000000e+00  1.01380439e+00  1.69601393e-04  1.69601393e+08  3.20253069e+00  1.04777935e+01  4.25662675e-01  7.41748745e+11 
 1.05000000e+00  1.02304749e+00  1.74501886e-04  1.74501886e+08  3.12208948e+00  1.03395604e+01  4.34737915e-01  7.42959056e+11 
 1.06000000e+00  1.03228873e+00  1.79414398e-04  1.79414398e+08  3.04526366e+00  1.02034528e+01  4.43810938e-01  7.44060760e+11 
 1.07000000e+00  1.04152824e+00  1.84338090e-04  1.84338090e+08  2.97182361e+00  1.00694432e+01  4.52881904e-01  7.45060335e+11 
 1.08000000e+00  1.05076616e+00  1.89272168e-04  1.89272168e+08  2.90155765e+00  9.93750185e+00  4.61950962e-01  7.45963601e+11 
 1.09000000e+00  1.06000258e+00  1.94215879e-04  1.94215879e+08  2.83427057e+00  9.80759751e+00  4.71018254e-01  7.46775805e+11 
 1.10000000e+00  1.06923763e+00  1.99168512e-04  1.99168512e+08  2.76978209e+00  9.67969751e+00  4.80083916e-01  7.47501690e+11 
 1.11000000e+00  1.07847140e+00  2.04129387e-04  2.04129387e+08  2.70792561e+00  9.55376828e+00  4.89148075e-01  7.48145563e+11 
 1.12000000e+00  1.08770400e+00  2.09097860e-04  2.09097860e+08  2.64854704e+00  9.42977563e+00  4.98210852e-01  7.48711348e+11 
 1.13000000e+00  1.09693552e+00  2.14073314e-04  2.14073314e+08  2.59150364e+00  9.30768493e+00  5.07272366e-01  7.49202632e+11 
 1.14000000e+00  1.10616605e+00  2.19055162e-04  2.19055162e+08  2.53666316e+00  9.18746141e+00  5.16332726e-01  7.49622708e+11 
 1.15000000e+00  1.11539569e+00  2.24042843e-04  2.24042843e+08  2.48390284e+00  9.06907024e+00  5.25392038e-01  7.49974610e+11 
 1.16000000e+00  1.12462450e+00  2.29035817e-04  2.29035817e+08  2.43310868e+00  8.95247672e+00  5.34450404e-01  7.50261141e+11 
 1.17000000e+00  1.13385258e+00  2.34033570e-04  2.34033570e+08  2.38417470e+00  8.83764638e+00  5.43507922e-01  7.50484899e+11 
 1.18000000e+00  1.14307999e+00  2.39035608e-04  2.39035608e+08  2.33700224e+00  8.72454509e+00  5.52564684e-01  7.50648302e+11 
 1.19000000e+00  1.15230682e+00  2.44041457e-04  2.44041457e+08  2.29149937e+00  8.61313910e+00  5.61620780e-01  7.50753605e+11 
 1.20000000e+00  1.16153313e+00  2.49050660e-04  2.49050660e+08  2.24758039e+00  8.50339514e+00  5.70676295e-01  7.50802916e+11 
 1.21000000e+00  1.17075899e+00  2.54062780e-04  2.54062780e+08  2.20516526e+00  8.39528046e+00  5.79731313e-01  7.50798211e+11 
 1.22000000e+00  1.17998446e+00  2.59077396e-04  2.59077396e+08  2.16417920e+00  8.28876282e+00  5.88785913e-01  7.50741344e+11 
 1.23000000e+00  1.18920961e+00  2.64094101e-04  2.64094101e+08  2.12455224e+00  8.18381060e+00  5.97840171e-01  7.50634061e+11 
 1.24000000e+00  1.19843450e+00  2.69112505e-04  2.69112505e+08  2.08621887e+00  8.08039272e+00  6.06894161e-01  7.50478007e+11 
 1.25000000e+00  1.20765918e+00  2.74132233e-04  2.74132233e+08  2.04911769e+00  7.97847875e+00  6.15947954e-01  7.50274730e+11 
 1.26000000e+00  1.21688371e+00  2.79152920e-04  2.79152920e+08  2.01319110e+00  7.87803886e+00  6.25001618e-01  7.50025695e+11 
 1.27000000e+00  1.22610816e+00  2.84174217e-04  2.84174217e+08  1.97838499e+00  7.77904381e+00  6.34055219e-01  7.49732282e+11 
 1.28000000e+00  1.23533255e+00  2.89195785e-04  2.89195785e+08  1.94464853e+00  7.68146501e+00  6.43108821e-01  7.49395796e+11 
 1.29000000e+00  1.24455696e+00  2.94217300e-04  2.94217300e+08  1.91193387e+00  7.58527448e+00  6.52162484e-01  7.49017468e+11 
 1.30000000e+00  1.25378143e+00  2.99238445e-04  2.99238445e+08  1.88019597e+00  7.49044482e+00  6.61216269e-01  7.48598461e+11 
 1.31000000e+00  1.26300599e+00  3.04258917e-04  3.04258917e+08  1.84939239e+00  7.39694926e+00  6.70270232e-01  7.48139870e+11 
 1.32000000e+00  1.27223071e+00  3.09278421e-04  3.09278421e+08  1.81948307e+00  7.30476161e+00  6.79324429e-01  7.47642729e+11 
 1.33000000e+00  1.28145562e+00  3.14296672e-04  3.14296672e+08  1.79043022e+00  7.21385627e+00  6.88378914e-01  7.47108008e+11 
 1.34000000e+00  1.29068077e+00  3.19313396e-04  3.19313396e+08  1.76219812e+00  7.12420822e+00  6.97433737e-01  7.46536618e+11 
 1.35000000e+00  1.29990619e+00  3.24328326e-04  3.24328326e+08  1.73475301e+00  7.03579298e+00  7.06488949e-01  7.45929411e+11 
 1.36000000e+00  1.30913193e+00  3.29341203e-04  3.29341203e+08  1.70806291e+00  6.94858665e+00  7.15544599e-01  7.45287185e+11 
 1.37000000e+00  1.31835803e+00  3.34351779e-04  3.34351779e+08  1.68209757e+00  6.86256585e+00  7.24600733e-01  7.44610678e+11 
 1.38000000e+00  1.32758452e+00  3.39359811e-04  3.39359811e+08  1.65682830e+00  6.77770775e+00  7.33657397e-01  7.43900577e+11 
 1.39000000e+00  1.33681144e+00  3.44365065e-04  3.44365065e+08  1.63222790e+00  6.69399001e+00  7.42714635e-01  7.43157513e+11 
 1.40000000e+00  1.34603882e+00  3.49367313e-04  3.49367313e+08  1.60827055e+00  6.61139083e+00  7.51772489e-01  7.42382063e+11 
