 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 4.90000000e-01  4.89970475e-01  1.91154916e-07  1.91154916e+05  2.27538329e+01  1.89616593e+01 -1.16672830e-01  8.72475650e+09 
 5.00000000e-01  4.99962975e-01  2.39717498e-07  2.39717498e+05  2.25632473e+01  1.89618951e+01 -1.06682005e-01  1.06861469e+10 
 5.10000000e-01  5.09953660e-01  3.00024770e-07  3.00024770e+05  2.23690527e+01  1.89677387e+01 -9.66933981e-02  1.30634410e+10 
 5.20000000e-01  5.19942119e-01  3.74747144e-07  3.74747144e+05  2.21715722e+01  1.89801498e+01 -8.67075146e-02  1.59388355e+10 
 5.30000000e-01  5.29927852e-01  4.67114320e-07  4.67114320e+05  2.19704036e+01  1.89999007e+01 -7.67249646e-02  1.94086744e+10 
 5.40000000e-01  5.39910260e-01  5.81014134e-07  5.81014134e+05  2.17641819e+01  1.90274576e+01 -6.67464825e-02  2.35845596e+10 
 5.50000000e-01  5.49888623e-01  7.21098252e-07  7.21098252e+05  2.15503991e+01  1.90628643e+01 -5.67729470e-02  2.85936697e+10 
 5.60000000e-01  5.59862090e-01  8.92888564e-07  8.92888564e+05  2.13253338e+01  1.91056461e+01 -4.68054014e-02  3.45777842e+10 
 5.70000000e-01  5.69829657e-01  1.10287451e-06  1.10287451e+06  2.10841385e+01  1.91547527e+01 -3.68450715e-02  4.16904602e+10 
 5.80000000e-01  5.79790161e-01  1.35858781e-06  1.35858781e+06  2.08211131e+01  1.92085563e+01 -2.68933802e-02  5.00918520e+10 
 5.90000000e-01  5.89742272e-01  1.66863772e-06  1.66863772e+06  2.05301589e+01  1.92649102e+01 -1.69519538e-02  5.99408594e+10 
 6.00000000e-01  5.99684499e-01  2.04268857e-06  2.04268857e+06  2.02053703e+01  1.93212648e+01 -7.02261776e-03  7.13846395e+10 
 6.10000000e-01  6.09615199e-01  2.49136209e-06  2.49136209e+06  1.98416827e+01  1.93748241e+01  2.89262139e-03  8.45460174e+10 
 6.20000000e-01  6.19532614e-01  3.02605239e-06  3.02605239e+06  1.94354760e+01  1.94227218e+01  1.27916115e-02  9.95098864e+10 
 6.30000000e-01  6.29434907e-01  3.65864965e-06  3.65864965e+06  1.89850360e+01  1.94621923e+01  2.26721068e-02  1.16310175e+11 
 6.40000000e-01  6.39320220e-01  4.40118055e-06  4.40118055e+06  1.84908020e+01  1.94907156e+01  3.25318359e-02  1.34919232e+11 
 6.50000000e-01  6.49186740e-01  5.26538627e-06  5.26538627e+06  1.79553723e+01  1.95061253e+01  4.23685815e-02  1.55241395e+11 
 6.60000000e-01  6.59032767e-01  6.26227003e-06  6.26227003e+06  1.73832829e+01  1.95066738e+01  5.21802660e-02  1.77112082e+11 
 6.70000000e-01  6.68856785e-01  7.40165344e-06  7.40165344e+06  1.67806130e+01  1.94910583e+01  6.19650353e-02  2.00302945e+11 
 6.80000000e-01  6.78657520e-01  8.69178217e-06  8.69178217e+06  1.61544897e+01  1.94584146e+01  7.17213332e-02  2.24532722e+11 
 6.90000000e-01  6.88433989e-01  1.01390161e-05  1.01390161e+07  1.55125664e+01  1.94082882e+01  8.14479600e-02  2.49482560e+11 
 7.00000000e-01  6.98185532e-01  1.17476288e-05  1.17476288e+07  1.48625380e+01  1.93405917e+01  9.11441104e-02  2.74813963e+11 
 7.10000000e-01  7.07911824e-01  1.35197268e-05  1.35197268e+07  1.42117359e+01  1.92555547e+01  1.00809389e-01  3.00187288e+11 
 7.20000000e-01  7.17612869e-01  1.54552869e-05  1.54552869e+07  1.35668252e+01  1.91536732e+01  1.10443802e-01  3.25278843e+11 
 7.30000000e-01  7.27288978e-01  1.75522959e-05  1.75522959e+07  1.29336078e+01  1.90356606e+01  1.20047734e-01  3.49795075e+11 
 7.40000000e-01  7.36940734e-01  1.98069701e-05  1.98069701e+07  1.23169223e+01  1.89024024e+01  1.29621901e-01  3.73482949e+11 
 7.50000000e-01  7.46568954e-01  2.22140294e-05  2.22140294e+07  1.17206227e+01  1.87549156e+01  1.39167303e-01  3.96136189e+11 
 7.60000000e-01  7.56174638e-01  2.47669983e-05  2.47669983e+07  1.11476181e+01  1.85943129e+01  1.48685168e-01  4.17597630e+11 
 7.70000000e-01  7.65758923e-01  2.74585108e-05  2.74585108e+07  1.05999512e+01  1.84217705e+01  1.58176888e-01  4.37758245e+11 
 7.80000000e-01  7.75323040e-01  3.02806012e-05  3.02806012e+07  1.00789025e+01  1.82385014e+01  1.67643971e-01  4.56553642e+11 
 7.90000000e-01  7.84868271e-01  3.32249677e-05  3.32249677e+07  9.58510253e+00  1.80457303e+01  1.77087989e-01  4.73958838e+11 
 8.00000000e-01  7.94395915e-01  3.62831992e-05  3.62831992e+07  9.11864598e+00  1.78446739e+01  1.86510532e-01  4.89982108e+11 
 8.10000000e-01  8.03907259e-01  3.94469641e-05  3.94469641e+07  8.67919894e+00  1.76365224e+01  1.95913176e-01  5.04658512e+11 
